"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","894","Zambia","ZMB",2017,"Gross Exports",1293.00775362891
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","899","Areas nes","UNS",2017,"Gross Exports",69.45215188725
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","000","World","WLD",2017,"Gross Exports",1486760.12670996
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","004","Afghanistan","AFG",2017,"Gross Exports",2.57872025169
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","016","American Samoa","ASM",2017,"Gross Exports",3.83395815
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","032","Argentina","ARG",2017,"Gross Exports",1.20462965073
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","040","Austria","AUT",2017,"Gross Exports",63.34925730408
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","048","Bahrain","BHR",2017,"Gross Exports",15.09889398633
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","050","Bangladesh","BGD",2017,"Gross Exports",65.44949957865
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","056","Belgium","BEL",2017,"Gross Exports",37418.3120282202
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","068","Bolivia","BOL",2017,"Gross Exports",211.1820828183
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","072","Botswana","BWA",2017,"Gross Exports",256.76937880506
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","076","Brazil","BRA",2017,"Gross Exports",264.10220716275
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","090","Solomon Is","SLB",2017,"Gross Exports",628.09205959071
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","096","Brunei Darsm","BRN",2017,"Gross Exports",13.01092037784
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","100","Bulgaria","BGR",2017,"Gross Exports",23.07582731322
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","104","Myanmar","MMR",2017,"Gross Exports",511.16170355712
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","116","Cambodia","KHM",2017,"Gross Exports",8.2276741899
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","124","Canada","CAN",2017,"Gross Exports",20433.9870749233
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","144","Sri Lanka","LKA",2017,"Gross Exports",100.34388628506
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","152","Chile","CHL",2017,"Gross Exports",555.58270947465
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","156","China","CHN",2017,"Gross Exports",12575.7668946066
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","166","Cocos Is","CCK",2017,"Gross Exports",3.83395815
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","170","Colombia","COL",2017,"Gross Exports",1.5719228415
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","184","Cook Is","COK",2017,"Gross Exports",72.615167361
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","191","Croatia","HRV",2017,"Gross Exports",4.46579445312
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","203","Czech Rep","CZE",2017,"Gross Exports",127.9315155492
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","208","Denmark","DNK",2017,"Gross Exports",605.57522337576
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","214","Dominican Rp","DOM",2017,"Gross Exports",3.59088520329
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","231","Ethiopia","ETH",2017,"Gross Exports",311.37261077736
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","238","Falkland Is","FLK",2017,"Gross Exports",0.51758435025
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","242","Fiji","FJI",2017,"Gross Exports",5684.84898799356
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","246","Finland","FIN",2017,"Gross Exports",1490.72344184115
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","251","France+Monac","FRA",2017,"Gross Exports",74085.87370734
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","258","Fr.Polynesia","PYF",2017,"Gross Exports",335.74278236202
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","266","Gabon","GAB",2017,"Gross Exports",108.92428462476
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","268","Georgia","GEO",2017,"Gross Exports",15.20011048149
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","276","Germany","DEU",2017,"Gross Exports",37714.1348715328
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","296","Kiribati","KIR",2017,"Gross Exports",81.00540137646
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","316","Guam","GUM",2017,"Gross Exports",15.14950223391
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","320","Guatemala","GTM",2017,"Gross Exports",22.9347376533
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","328","Guyana","GUY",2017,"Gross Exports",11.93971247073
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","344","Hong Kong","HKG",2017,"Gross Exports",38515.580882459
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","348","Hungary","HUN",2017,"Gross Exports",28.06687403289
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","352","Iceland","ISL",2017,"Gross Exports",242.21567366766
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","360","Indonesia","IDN",2017,"Gross Exports",4068.4506983703
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","364","Iran-Islam.R","IRN",2017,"Gross Exports",20.98325295495
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","372","Ireland","IRL",2017,"Gross Exports",791.05598433972
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","376","Israel","ISR",2017,"Gross Exports",1150.93430004762
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","381","Italy","ITA",2017,"Gross Exports",11880.3443955689
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","384","Cote Divoire","CIV",2017,"Gross Exports",38.57038578063
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","388","Jamaica","JAM",2017,"Gross Exports",1.59185942388
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","392","Japan","JPN",2017,"Gross Exports",7932.4287406848
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","398","Kazakhstan","KAZ",2017,"Gross Exports",51.2523525492
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","404","Kenya","KEN",2017,"Gross Exports",1445.4482300478
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","410","Korea Rep.","KOR",2017,"Gross Exports",10055.7874825244
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","418","Lao P.Dem.R","LAO",2017,"Gross Exports",117.45024075873
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","428","Latvia","LVA",2017,"Gross Exports",4.17824759187
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","430","Liberia","LBR",2017,"Gross Exports",7.50305609955
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","440","Lithuania","LTU",2017,"Gross Exports",6.38507390301
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","442","Luxemberg","LUX",2017,"Gross Exports",731.01159896094
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","446","Macau","MAC",2017,"Gross Exports",13.82601988053
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","458","Malaysia","MYS",2017,"Gross Exports",134928.391790413
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","462","Maldives","MDV",2017,"Gross Exports",739.07517974202
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","470","Malta","MLT",2017,"Gross Exports",58.22018809101
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","478","Mauritania","MRT",2017,"Gross Exports",6.90955937793
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","484","Mexico","MEX",2017,"Gross Exports",66.59048552409
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","490","Asia Othr.ns","OAS",2017,"Gross Exports",2050.43532424335
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","496","Mongolia","MNG",2017,"Gross Exports",31.05429422337
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","508","Mozambique","MOZ",2017,"Gross Exports",2.4383973834
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","512","Oman","OMN",2017,"Gross Exports",20.87283496023
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","520","Nauru","NRU",2017,"Gross Exports",18.11238509223
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","524","Nepal","NPL",2017,"Gross Exports",602.30639065707
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","528","Netherlands","NLD",2017,"Gross Exports",39729.2119001336
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","540","New Calednia","NCL",2017,"Gross Exports",2394.93870097812
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","548","Vanuatu","VUT",2017,"Gross Exports",536.77484437401
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","554","New Zealand","NZL",2017,"Gross Exports",62992.7597726688
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","562","Niger","NER",2017,"Gross Exports",2126.21810782788
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","566","Nigeria","NGA",2017,"Gross Exports",588.06860367123
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","579","Norway,Sb,JM","NOR",2017,"Gross Exports",1117.34115873732
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","583","Micronesia","FSM",2017,"Gross Exports",49.45729334337
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","584","Marshall Is","MHL",2017,"Gross Exports",46.12405012776
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","591","Panama","PAN",2017,"Gross Exports",311.19164795268
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","598","Papua N.Guin","PNG",2017,"Gross Exports",15509.908869051
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","600","Paraguay","PRY",2017,"Gross Exports",2.98511981559
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","604","Peru","PER",2017,"Gross Exports",11.37765420594
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","608","Philippines","PHL",2017,"Gross Exports",13237.9022021945
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","616","Poland","POL",2017,"Gross Exports",1097.64304855425
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","620","Portugal","PRT",2017,"Gross Exports",1190.52145152963
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","626","East Timor","TMP",2017,"Gross Exports",3230.9915517495
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","634","Qatar","QAT",2017,"Gross Exports",47.51501014458
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","642","Romania","ROM",2017,"Gross Exports",5.674258062
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","643","Russian Fed","RUS",2017,"Gross Exports",66.12887696283
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","688","Yugoslavia","SER",2017,"Gross Exports",16.94686181463
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","690","Seychelles","SYC",2017,"Gross Exports",53.84794221675
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","699","India","IND",2017,"Gross Exports",3389.37926405067
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","702","Singapore","SGP",2017,"Gross Exports",141781.121940269
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","703","Slovakia","SVK",2017,"Gross Exports",145.61143016211
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","704","Viet Nam","VNM",2017,"Gross Exports",887.03069191704
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","705","Slovenia","SVN",2017,"Gross Exports",134.42010632226
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","710","South Africa","ZAF",2017,"Gross Exports",5476.00792002165
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","724","Spain","ESP",2017,"Gross Exports",6866.00331297111
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","752","Sweden","SWE",2017,"Gross Exports",673.4194132149
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","757","Switz.Liecht","CHE",2017,"Gross Exports",5584.98511326888
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","764","Thailand","THA",2017,"Gross Exports",3914.72584597116
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","768","Togo","TGO",2017,"Gross Exports",41.43051856053
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","776","Tonga","TON",2017,"Gross Exports",47.3570510688
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","780","Trinidad Tbg","TTO",2017,"Gross Exports",26.72192151387
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","784","Untd Arab Em","ARE",2017,"Gross Exports",5950.00246648104
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","792","Turkey","TUR",2017,"Gross Exports",212.56000737741
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","800","Uganda","UGA",2017,"Gross Exports",4.35077570862
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","807","TFYR Macedna","MKD",2017,"Gross Exports",12.50713827693
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","826","Untd.Kingdom","GBR",2017,"Gross Exports",58042.2709626843
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","834","Tanzania","TZA",2017,"Gross Exports",28.24937044083
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","842","USA,PR,USVI","USA",2017,"Gross Exports",699609.161400968
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","858","Uruguay","URY",2017,"Gross Exports",2.97745189929
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","876","Wallis Fut.I","WLF",2017,"Gross Exports",26.11922329269
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","882","Samoa","WSM",2017,"Gross Exports",58.76997768972
"H4","036","AUS","Australia","88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","899","Areas nes","UNS",2017,"Gross Exports",4.86069214257
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","000","World","WLD",2017,"Gross Exports",228031.328991264
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","052","Barbados","BRB",2017,"Gross Exports",120.232927584
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","056","Belgium","BEL",2017,"Gross Exports",538.06995543708
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","060","Bermuda","BMU",2017,"Gross Exports",2.4153936345
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","076","Brazil","BRA",2017,"Gross Exports",95.97624116058
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","090","Solomon Is","SLB",2017,"Gross Exports",1382.38345243845
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","096","Brunei Darsm","BRN",2017,"Gross Exports",8.61030321327
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","104","Myanmar","MMR",2017,"Gross Exports",12.7670806395
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","116","Cambodia","KHM",2017,"Gross Exports",5.43885303159
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","124","Canada","CAN",2017,"Gross Exports",408.06886927851
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","144","Sri Lanka","LKA",2017,"Gross Exports",18.09244850985
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","152","Chile","CHL",2017,"Gross Exports",1.916979075
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","156","China","CHN",2017,"Gross Exports",11930.1475119374
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","162","Christmas Is","CXR",2017,"Gross Exports",69.51196163439
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","166","Cocos Is","CCK",2017,"Gross Exports",231.23291715117
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","184","Cook Is","COK",2017,"Gross Exports",70.08782214852
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","208","Denmark","DNK",2017,"Gross Exports",351.5816302713
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","233","Estonia","EST",2017,"Gross Exports",3.8953014804
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","238","Falkland Is","FLK",2017,"Gross Exports",3.6422602425
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","242","Fiji","FJI",2017,"Gross Exports",8984.88015773337
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","251","France+Monac","FRA",2017,"Gross Exports",1774.53832822794
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","258","Fr.Polynesia","PYF",2017,"Gross Exports",368.1750011445
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","268","Georgia","GEO",2017,"Gross Exports",53.06044721274
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","276","Germany","DEU",2017,"Gross Exports",381.37761942984
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","288","Ghana","GHA",2017,"Gross Exports",38.65780002645
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","296","Kiribati","KIR",2017,"Gross Exports",7.9439612868
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","316","Guam","GUM",2017,"Gross Exports",49.33307309931
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","344","Hong Kong","HKG",2017,"Gross Exports",1065.38259109689
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","352","Iceland","ISL",2017,"Gross Exports",23.34190400883
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","360","Indonesia","IDN",2017,"Gross Exports",6379.71939705771
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","364","Iran-Islam.R","IRN",2017,"Gross Exports",42.31692968481
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","376","Israel","ISR",2017,"Gross Exports",8.43470793
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","381","Italy","ITA",2017,"Gross Exports",6337.98062826192
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","392","Japan","JPN",2017,"Gross Exports",775.40576717142
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","400","Jordan","JOR",2017,"Gross Exports",191.71170974934
"H4","036","AUS","Australia","89","SHIPS, BOATS AND FLOATING STRUCTURES","410","Korea Rep.","KOR",2017,"Gross Exports",1772.17737679917
